D-11,DORMANT|RECON,暗流,POPULATED,5,35,0.4,0.2,0.1,0.3,0.2,0,0,false,false,边缘港务局,错误识别,两支巡逻舰队在传感器上短暂显示为未知目标。双方设备检查均未发现识别码变更。,有关方面不乐意给予我们有关信息。,COMMUNICATION|DISTORTION,,FALSE
D-12,DORMANT|RECON,暗流,WILDERNESS,7,36,1.5,0.1,0.3,0.2,0,0.45,0,true,false,星轨航道台,静默打捞,据称无人星系内发现一组移动亮点。抵近后发现被拆解了一半的舰船残骸。官方宣称疑为余晖行动。速子方面至今仍未正面回应。,我很怀疑是不是真的是余晖在做这种事，但我们已经弄到了那个流传着的数据，根据这个能量反馈来看，这大抵是一个巡洋舰大小，但有着空间站幅能系统的东西，我不认为速子会敢搞这种事情。,FACILITY,,TRUE
#————————
P-01,RECON|EXPANSION,火力侦察,MILITARY,8,28,2,1.2,2.4,1,0.2,0.85,34,true,false,军用频段截获,遇袭,一支防卫舰队报告其旗舰于小行星带附近遭未知袭击瘫痪，舰队随即进行了紧急撤离。其报告的未知舰船型号与已知不符。,根据报告，未知舰船只进行了一轮齐射，随后便撤离了，我们不知道它们要干什么。这件事目前还没有发酵，我们正在尽快处理。,BATTLE_AFTERMATH,,TRUE
P-02,RECON|EXPANSION,火力侦察,MILITARY,7,24,1.5,0.8,1.8,0.1,0.2,0.15,24,true,false,民用频道摘录,火控照射,近日，多支舰队报告遭到高强度火控雷达照射。锁定只持续数秒，没有攻击到来。,照射脉冲已经被我们归档记录了，目前来看，对方的电子战极强，在护盾响应后就迅速撤离了。我们给有关人员发放了封口费，只要他们不把具体情况说出去，大多数人只会以为是日常事件。,COMMUNICATION,,TRUE
P-03,RECON|EXPANSION,火力侦察,EDGE_MARKET,6,35,1.8,1.2,2,1.6,0.2,0.65,30,true,false,商船公会警报,战区,部分商队于近日遇袭，运输舰舰桥残骸上出现大量烧蚀轨迹。根据部分幸存的黑匣显示，攻击者全程未在雷达上出现。,那种烧蚀伤害其他人不认得，但是你和我肯定认得，你知道我在说什么。它们是在测量民用编队遭到致命威胁时的分散模式吗？这件事很难压住，商会的很多人对此反应很大。顺便，我已经找人把速子的调查队拦截了，你不用担心那些家伙对这件事有过强的注意，至少目前不会。,BATTLE_AFTERMATH|ROUTE,,TRUE
P-04,RECON,火力侦察,PIRATE,6,38,2.2,0.8,2.3,0.7,0.1,0.7,32,true,false,军用频段截获,无故而降,一支大型海盗无敌舰队无故解除武装投降，其舰队成员无一例外都拒绝说明经过。,我动用了一些手段，那些海盗里还是有那么几个人懂得开口说话的：你我知道的那种东西，那些未知舰船又出现了，海盗们那是他们这辈子见过最大的无人舰船，我希望不是余晖搞的鬼。,CREW_MISSING,,TRUE
P-05,RECON|EXPANSION,火力侦察,MILITARY,8,32,2.8,2,3.2,0.5,0.3,0.9,48,true,false,求援报告,战争火苗,...根据求援报告上的附加作战报告，一场高强度交战疑似在三分钟内彻底结束。但双方战损并未被记录。,我有一些，朋友。我们可以确认。是的，的确有那么一次战斗，我们也得到了一次完整实战采样，对方在有关方面的援军抵达前就撤离了。目前我们把事件扣到了左径教徒的头上。,BATTLE_AFTERMATH,,TRUE
P-06,RECON,火力侦察,POPULATED,6,38,2,1.2,2.2,-0.2,0.2,0.25,30,true,false,地方通告,错误增援,殖民地求援信标曾指向错误跳跃点，其出口正对黑洞。有关负责人痛骂恶意信标。,这不是一次普通的事情，求援方位的确是伪造，但巡逻的空白处似乎有人再次目击到了那种舰船，我不知道它们为什么要抵近到那种程度，测绘吗？总之现在的影响就挺好，至少没有造成恐慌-甚至很多人还乐于看那些巡检们着急的样子。,ROUTE|COMMUNICATION,,TRUE
P-07,RECON,火力侦察,MILITARY,4,52,2.8,1.5,3,1.4,0.3,0.7,58,true,false,佣兵简报,传奇终止,多名佣兵在战斗时失踪。其中多人身上背负巨额赏金。,通常情况下，我会说所谓的佣兵决斗只是为了炒作自己的热度和背负的赏金，但实际不是这么回事，我的人抓捕了剩下的参战者，他们汇报见到了一些白色的舰船介入了战斗，你应该很清楚这是什么...总之，我会尽快处理好后续影响。,CREW_MISSING,,TRUE
P-08,RECON,火力侦察,RELAY,7,32,2.5,1.4,2.8,1.2,0.2,0.8,42,true,false,航路紧急通知,跃迁崩坏,某处跳跃点据悉出现短暂的失联态势，舰船无法成功折跃。,假的，或者说，至少我去得时候，这件事已经被解决了。,ROUTE,,FALSE
P-09,RECON,火力侦察,POPULATED,6,44,2.6,1.8,3,2,0.4,0.65,50,true,false,轨道设施事故报告,大断电,地方轨道站的主武器离线长达七十余秒，有关方面拒绝进行任何回复。部分商队宣称见到一艘未知舰船进入空间站有效射程，随后空间站爆发停电。未知舰船去向未知。,那些王八蛋绝对是在测试它们的电子战窗口，轨道战的平台备用供能和人工接管速度反应过来之前它就跑了，很多靠港的舰船都有宣称它们侦测到了什么东西。这件事我不能保证能尽快处理好。,FACILITY,,TRUE
P-10,RECON|EXPANSION,火力侦察,ANY,5,45,1.2,3,1.4,2,0.8,0.2,20,true,false,研究悬赏摘要,武器残片,打捞舰队发现无法归类的烧蚀残片。样本在随机抽动并缓慢失去结构。,残片我们已经回收在进行秘密研究了，但最开始执行回收、运输的那些打捞工的嘴是真的把不住。研究链条上的事情你不用担心。而且我也不会耽误你的时间，那些打捞舰队很快就会被佣兵干掉，但它们在死前能把这些消息传多远，我不知道，也没有太多能下保障的应对措施。,BATTLE_AFTERMATH|DISTORTION,,TRUE
P-11,RECON|EXPANSION,火力侦察,EDGE_MARKET,4,65,2,2,4,2.2,0.4,0.95,65,true,false,加密事故碎片,疑似遇袭,根据碎片信息的还原，据悉某处遭到了短促袭击。根据信息推断，或许没有幸存者。,它们在攻击我的人。,BATTLE_AFTERMATH,,TRUE
P-12,RECON|EXPANSION,火力侦察,RELAY,3,90,5,0.1,1,0,0.1,0,0,true,false,军用频段截获,隐秘信号,部分军事舰队宣称近期大量侦测到关闭应答器航行舰队，地方已加强对走私舰队的打击力度。,我不确定具体是什么，但这件事的影响也不大，虽然有可能是那些糟糕的事件，但目前我们可以假设不是。,COMMUNICATION|DISTORTION,,TRUE
P-13,RECON,火力侦察,RELAY,3,90,1.8,3.5,2,8,1,0,0,true,false,航路紧急通知,频道空白,多个星系的通讯系统同时出现了数分钟的高额延迟。没有机构能够解释空白期的具体原因，具体原因正在调查中。,我不清楚，但这件事确实让很多人心中不太稳定，我会尽快解决这件事造成的舆论影响。,,,TRUE
#————————
E-01,EXPANSION,前哨扩张,WILDERNESS,8,28,1.5,2,2.5,1.2,1,0.7,55,true,false,民用频道摘录,测绘失败,一支深空测绘队在提交完整星系资源谱后失联；自动备份显示最后一次上传并非发给雇主。,我追踪不到上传目标，但我觉得我们心里都有数。还是老样子，我会尽力处理舆论上的问题。,CREW_MISSING|FACILITY,,TRUE
E-02,EXPANSION|FORTIFICATION,前哨扩张,EDGE_MARKET,7,24,1,2.5,3,2,1,0.65,70,true,false,民用频道摘录,疑似施工,有舰队汇报无人星系出现规律闪光，具体调查正在进行中。,登记系统中没有任何势力申报在那里，星系外围那片地方的当地工程，我不知道具体发生了什么。但舆论上我会处理。,FACILITY,,TRUE
E-03,EXPANSION|FORTIFICATION,前哨扩张,POPULATED,6,30,0.5,3,2,2.5,1.5,0.3,45,true,false,星轨航道台,光谱漂移,某颗边缘行星的反照率在数日内产生可测变化。航道发出疑似高危太空辐射警告。后续地方当局将其归因于仪器漂移。,这件事你还是最好不要打听为好。,DISTORTION|FACILITY,,FALSE
E-04,EXPANSION|FORTIFICATION,前哨扩张,RELAY,7,26,1.2,2,3,3,0.8,0.5,60,true,false,星轨航道台,中继致盲,数个通讯基站之间出现同步盲区，目前修复仍未成功。,我不知道这是怎么办到的，但始作俑者肯定没打好心思。这件事涉及的范围过大，我会尽量引导舆论，但我不能保证。,COMMUNICATION|FACILITY,,TRUE
E-05,EXPANSION,前哨扩张,PIRATE,6,22,0.8,1.5,2.8,0.5,0.4,0.75,65,true,false,边缘娱乐版,海盗亡巢,一处长期存在的海盗补给链突然停止回应，尽管前文事件属实，但文中对具体原因给出了很多道听途说的理论。并对邻近帮派于事件发生后迅速撤离给出了令人啼笑皆非的淫秽论点。,为数不多的好消息，至少你也能看得出来，大多数人对海盗出事还算得上是幸灾乐祸。,BATTLE_AFTERMATH|CREW_MISSING,,TRUE
E-06,EXPANSION,前哨扩张,MILITARY,5,35,0.5,3,3.5,3,1,0.8,80,true,false,军用频段截获,边境冲突,巡逻队与未知舰队爆发边缘冲突。目前有关方面拒绝回复。,至少恐慌还只存在于部分军方人员内，大多数的老教条还不相信这件事。但他们也同意，关于这件事最好的做法就是降低可能的舆论影响。,BATTLE_AFTERMATH,,TRUE
E-06,EXPANSION,前哨扩张,MILITARY,5,35,0.5,3,3.5,3,1,0.8,80,false,false,星轨航道台,航道警告,受军事行动影响，部分航道已被禁止通行。许多商队为绕行所需额外支出的燃油而感到恼怒，并正在评论区中大肆进行言语攻击。,这件事被我们的同行解决了，看来现在有越来越多的官方势力也在关注此事，值得庆幸的是，他们和我们的想法不谋而合。,COMMUNICATION,,TRUE
#））））））
#————————
F-01,FORTIFICATION,封锁建设,WILDERNESS,8,30,0.5,3,3,2.5,3,0.8,95,true,false,深空观测阵列,规则脉冲,一处黑洞星系出现不符合吸积盘模型的周期辐射。观测站已暂停公开数据。,我会处理舆情问题，但具体的情况，相当恶劣，我派出的人没一个活着回来的。,DISTORTION|FACILITY,,TRUE
F-02,FORTIFICATION,封锁建设,RELAY,8,24,0.5,3,4,3,2,0.85,100,true,false,航路紧急通知,禁止航行,自动导航被设置为拒绝穿越某片边缘星域附近的航线，部分情况下人工输入也会被重置。,这件事很严峻，探测队活着回来的人什么也不说，他们都跟疯了一样，我现在已经接管了周边导航基础设施，并和部分势力联合控制了不必要的通往那处的航行路线，舆情我会处理。,ROUTE|COMMUNICATION,,TRUE
F-03,FORTIFICATION,封锁建设,EDGE_MARKET,7,26,0.4,3.5,4,3,2,0.8,110,true,false,保险联合会,保费之外,多家保险机构陆续宣布不再承保一片此前安全的边缘航路。风险依据拒绝公开。,这是因为数支商船被...远超我们能理解的东西击碎了，具体记录已经被买断并销毁，我也不清楚具体情况。,ROUTE|BATTLE_AFTERMATH,,TRUE
F-04,FORTIFICATION,封锁建设,MILITARY,7,28,0.3,4,4.5,3.5,2.5,0.9,125,true,false,军用频段截获,边境换防,驻守人员称接替舰队从未抵达。但航行记录中却显示前者已完成交接。,军方的人已经快疯了，我会试着向他们说明情况，并且防止他们做出某些错误的决定。,CREW_MISSING|COMMUNICATION,,TRUE
F-05,FORTIFICATION,封锁建设,POPULATED,6,32,0.2,4,3.5,4,3,0.55,90,true,false,星轨航道台,夜空弧线,边缘殖民地连续数夜观测到星空中的暗红弧线。官方称其为少见的太空现象。,我会处理舆情，但我不清楚具体发生了什么，我的人没能回来。,DISTORTION,,TRUE
F-06,FORTIFICATION,封锁建设,ANY,5,36,0.2,5,4,4.5,2,0.6,115,true,false,民用频道摘录,联合会议,多个互相敌对的势力代表近日被拍到进入同一座设施。有关当局至今未正面回复。,军部的人终于承认未知舰体事件具有统一来源了，这是个好事，但让他们走到一起还需要很多工作。,COMMUNICATION|FACILITY,,FALSE
F-07,FORTIFICATION,封锁建设,ANY,5,36,0.2,5,4,4.5,2,0.6,115,false,false,民用频道摘录,未知传言,据称，有舰队在边缘星系发现了骇人造物。,我已经处理了目击者，这件事到此为止吧。,COMMUNICATION,,FALSE
F-08,FORTIFICATION,封锁建设,ANY,5,36,0.2,5,4,4.5,2,0.6,115,false,false,民用频道摘录,未知传言,据传黑洞周围有着超常现象显现。,我已经处理了目击者，这件事到此为止吧。,COMMUNICATION,,FALSE
#————————
W-01,WAR,全面战争,MILITARY,10,20,0,5,6,50,2,0.95,150,true,false,紧急广播,新闻属实,联合警戒网确认大规模未知舰队正越过边缘航路。所有此前的偶发报告被重新归类为战前侦察。,精神创伤已完成势力转换并启动全面进攻。,BATTLE_AFTERMATH|ROUTE,,TRUE
W-02,WAR,全面战争,POPULATED,9,18,0,4,5,60,2,0.8,140,true,false,紧急广播,准备撤离,民用穿梭机在轨道上排成无灯长列，防卫舰队要求所有人保持频道静默。,战线正在向人口中心推进。,CREW_MISSING|ROUTE,,TRUE
W-03,WAR,全面战争,MILITARY,9,20,0,4,6,40,2,0.9,170,true,false,紧急广播,疑似胜利,人类舰队守住了跳跃点，但公开的幸存舰数与出发名单无法对应。,人类取得惨胜；区域内将留下大规模友军残骸与精神创伤残舰。,BATTLE_AFTERMATH,,TRUE
W-04,WAR,全面战争,EDGE_MARKET,8,18,0,3,6,50,2,0.85,160,true,false,紧急广播,信号毁坏,殖民地广播在报告未知舰队抵达时中断，此后只有重复的载波音。,当地防线已经崩溃。,CREW_MISSING|BATTLE_AFTERMATH,,TRUE
W-05,WAR,全面战争,RELAY,8,16,0,4,5,40,3,0.8,145,true,false,紧急广播,信道崩坏,三支互不隶属的舰队都声称正在保卫同一座中继站，却无法互相确认位置。,现实扭曲与电子战正在制造重叠战场。,COMMUNICATION|DISTORTION,,TRUE
W-06,WAR,全面战争,PIRATE,7,20,0,2,5,30,1,0.75,120,true,false,紧急广播,海盗联盟,数个海盗集团宣布对未知舰队停火并悬赏航路情报；他们拒绝称这是一场联盟。,边缘势力被迫进入人类共同战线。,BATTLE_AFTERMATH|ROUTE,,TRUE
W-07,WAR,全面战争,WILDERNESS,7,24,0,3,6,40,4,0.9,190,true,false,紧急广播,未知立场,观测阵列记录到大型结构在引力井边缘展开，随后数支欧米伽舰队沿固定轨道巡逻。,黑洞要塞已进入完整战备。,FACILITY|DISTORTION,,TRUE
W-08,WAR,全面战争,MILITARY,8,18,0,5,7,50,2,0.95,200,true,false,紧急广播,阵线崩溃,战区标记在一次结算中整体后撤。没有任何单一舰队承认下达过撤退命令。,精神创伤通过局部突破迫使整条人类战线重排。,BATTLE_AFTERMATH|ROUTE,,TRUE
W-09,WAR,全面战争,POPULATED,7,22,0,4,5,60,3,0.8,175,true,false,紧急广播,难民潮,一支难民船团拒绝公布目的地，只反复请求任何舰队不要跟随。,他们担心精神创伤会沿撤离航迹定位尚未暴露的殖民地。,CREW_MISSING|ROUTE,,TRUE
W-10,WAR,全面战争,ANY,9,18,0,5,6,50,4,0.9,185,true,false,紧急广播,严禁打捞,前线附近发现数艘结构彻底失效却仍发出信号的未知舰船。打捞组织被要求远离。,精神创伤战败单位仍在向战略网络回传最终战斗数据。,BATTLE_AFTERMATH|DISTORTION,,TRUE
W-11,WAR,全面战争,ANY,9,18,0,5,6,50,4,0.9,185,false,false,紧急广播,战时状态,多个势力宣布进入战时状态，并执行严苛的航行禁令。,精神创伤战败单位仍在向战略网络回传最终战斗数据。,BATTLE_AFTERMATH|DISTORTION,,TRUE
#———————— SPEC.
N-CUSTOM-01,ALL,普通新闻,CUSTOM(data.scripts.campaign.invasion.news.FugitiveShuttleNewsHandler),4,22,0,0.2,0,0.1,0,0,0,true,true,边缘航路治安通报,没油逃犯,一殖民地的逃犯夺取了穿梭机，最终因穿梭机燃料不足搁浅。当地警备部门尚未找到失窃舰船。,...我不太清楚你为什么当时要让我去处理这事儿，我就是个搞情报的。我的的确确帮你请了一些佣兵去对付那个家伙，但逃犯会在任何舰队靠近时立刻逃跑，也许他仍藏在目标附近，也许他早就逃之夭夭了。
F-HEG-01,ALL,普通新闻,"FACTION(""hegemony"")",1,16,0,0.2,0,0.1,0,0,0,true,true,边缘娱乐版,空白征令,一批边缘殖民地燃料被巡逻队以无编号的未知征用令调走。监察人员声称文件格式完全合规。,这些燃料最终进入了一支临时增编但未列入公开序列的巡逻舰队，大概是霸主的一些特遣行动，当然，我也不排除他们也对那些未知舰船有所想法的可能性。
F-HEG-02,ALL,普通新闻,"FACTION(""hegemony"")",2,14,0,0.1,0,0,0,0,0,false,true,霸主信息部,退役服役,一艘已举行退役仪式的军舰又出现在征兵宣传片中。舆论宣称为旧影像。,舰体编号的确同属一艘船，但没有人愿意解释它为何重新获得了配员，我倾向于是专门为了那个录像拉出来的，或者是伪造-但这个消息我也确实没办法。
F-TT-01,ALL,普通新闻,"FACTION(""tritachyon"")",1,18,0,0.3,-2,0,0,0,0,true,true,速子科技管理部公告,死亡与赋税,公司精算部门更新了边缘岗位的死亡风险附加税，并将特殊接触列入不可抗力。,内部信息，新费率早于公开的未知舰船报告数周完成审批，而我也会派人让那些舰船报告被永远扣下，并且把现有问题都扣在余晖头上，这应该能吸引走不少人的目光。
F-TT-02,ALL,普通新闻,"FACTION(""tritachyon"")",2,14,0,-0.1,0,0.1,0,0,0,false,true,速子科技公司广播,购买绩效,公司宣布发放绩效奖金。大量速子员工贷款购买绩效票。,我稍微调查了一下，他们的绩效票股价因此上涨，而大多数人的奖金恰好足够偿还第一期贷款。这件事爆出去或许能吸引不少目光远离那些东西。
F-LC-01,ALL,普通新闻,"FACTION(""luddic_church"")",1,18,0,0.2,0,0.1,0,0,0,true,true,朝圣者互助频道,朝圣迟到,一艘失联的朝圣船在燃料耗尽前返回航道。全体乘员坚持称沿途一直有另一颗星在跟随他们。,...说实话，我不认为这是一次和那些舰船有关麻烦。因为调查所发现的局部幅射痕的的确确体现了船载星图多出的一组无法对应任何天体的被动测距记录，而且那个'东西'大概还离着教徒们很近。调查无法继续展开下去，因为我也不想过多深入和教徒有关的事件。
F-LC-02,ALL,普通新闻,"FACTION(""luddic_church"")",2,14,0,0,0,0,0,0,0,false,true,教会地方布告,三祝谷物,同一批什一税谷物因文书延误接受了三次祝福。教士裁定多余的祝福不构成浪费。,没什么特别的，但仓库管理员请求今后在圣礼完成后都要给货箱贴上标签。
F-LP-01,ALL,普通新闻,"FACTION(""luddic_path"")",1,18,0,0.2,0.1,0.2,0,0,0,true,true,布道频道,布道不止,一座被遗弃的轨道礼拜堂被在被发现时仍在连续广播忏悔词，并在每次循环后插入数秒陌生遥测数据。,有人把礼拜堂当成了低功率监听站，而信徒们直到现在都在争论这是否属于神迹。从没想到过能看见激进卢德者会为一个播音机感到激动的报告，这很有趣。
F-LP-02,ALL,普通新闻,"FACTION(""luddic_path"")",2,14,0,0.1,0,0.1,0,0,0,false,true,地方市场传闻,反应堆售罄,数个自由港的旧式微型反应堆被匿名买家一次性购空。卖家强调这些设备只适合农业用途。,我们在调查购买清单时，发现里面同时出现了屏蔽材料和军用点火器，但这'大概'只是巧合，我也没有告知对应势力的必要。毕竟我还要从中周转。
F-PIR-01,ALL,普通新闻,"FACTION(""pirates"")",1,17,0,0.1,0.1,0.1,0,0,0,true,true,海盗悬赏频道,悬赏自己,一名海盗头目悬赏摧毁自己名下的废弃空间站，并要求打捞者不要询问站内有什么。,悬赏金额来自数个已经失联的账户，但空间站却仍在定时发送识别码。
F-PIR-02,ALL,普通新闻,"FACTION(""pirates"")",2,13,0,0,0,0,0,0,0,false,true,自由港拍卖讯息,九九新,一套据称只用过一次的军用应答器在拍卖中被重复出售了六次。,有趣的是，六名买家都发现自己买到的身份属于同一艘已经被击毁的货船。
F-PL-01,ALL,普通新闻,"FACTION(""persean"")",1,18,0,0.2,0,0.1,0,0,0,true,true,联盟议会纪要,延期表决,英仙座联盟一项边境联合巡逻议案因是否构成紧急情况的争论而被延期。,延期期间已有三个成员世界自行增加了巡逻预算，但就英仙座联盟的效率和行政能力，我完全不担心这些预算最后会百分之百的打了水漂。
F-PL-02,ALL,普通新闻,"FACTION(""persean"")",2,14,0,0.1,0,0.1,0,0,0,false,true,联盟商业通讯,战争债券,数家英仙座联盟境内银行开始兜售没有标明敌人的边境安全债券。承销方称这只是常规风险对冲。,但债券说明书的的确确比公开新闻更早提到了那些东西造成的航运损失，我会处理这件事。
JE-01,ALL,专项调查,EDGE_MARKET,1,45,1.5,2.5,1.2,16,0.5,0.55,65,true,false,未公开联合调查简报,失声航路,数个殖民地之间的定期通信在同一秒中断，恢复后所有节点都声称其他节点先停止响应。,你知道我在指谁，它们利用一次精确同步的信道压制测量了整片殖民区的应急通信顺序，并故意留下了一组可以被实地确认的余波。,COMMUNICATION|ROUTE,,TRUE
